"links","datetime","rssid","rsstopic","date","downloaded"
"https://www.sueddeutsche.de/politik/sudan-putsch-1.5448090","2021-10-25 10:08:02","sz_rss_2021-10-25_10_08_02","Sueddeutsche_Standard","2021-10-25",1
"https://www.zeit.de/politik/ausland/2021-10/colin-powell-tod-ehemaliger-us-aussenminister-nachruf-weisses-haekchen-augen-erhobene-haende","2021-10-18 22:22:02","zeit_rss_2021-10-18_22_22_02","ZEIT_Politik","2021-10-18",1
"https://www.zeit.de/politik/ausland/2021-09/carles-puigdemont-ex-regionalpraesident-katalonien-spanien-festnahme-sardinen-freilassung-unter-auflagen","2021-09-24 22:22:02","zeit_rss_2021-09-24_22_22_02","ZEIT_Politik","2021-09-24",1
"https://www.zeit.de/politik/2021-11/corona-politik-corona-gipfel-bund-laender-angela-merkel-jens-spahn-nachrichtenpodcast","2021-11-17 22:22:02","zeit_rss_2021-11-17_22_22_02","ZEIT_Politik","2021-11-17",1
"https://www.bild.de/regional/dresden/dresden-aktuell/corona-inzidenz-in-sachsen-steigt-77406310.bild.html","2021-08-20 00:17:42","bild_rssnews_2021-08-20_00_17_42","Bild_News","2021-08-20",1
"https://www.zeit.de/politik/deutschland/2021-10/nordrhein-westfalen-hendrik-wuest-ministerpraesident-armin-laschet","2021-10-05 22:22:02","zeit_rss_2021-10-05_22_22_02","ZEIT_Politik","2021-10-05",1
"https://www.zeit.de/2021/43/un-klimakonferenz-2021-glasgow-klimaschutz-deutschland-globale-klimakrise","2021-10-24 22:22:02","zeit_rss_2021-10-24_22_22_02","ZEIT_Politik","2021-10-24",1
"https://www.sueddeutsche.de/politik/testzentren-corona-betrug-anklage-staatsanwaltschaft-bochum-1.5444720","2021-10-20 16:08:02","sz_rss_2021-10-20_16_08_02","Sueddeutsche_Standard","2021-10-20",1
"https://www.bild.de/video/clip/news/guter-haken-soeder-kommentiert-boxenden-laschet-77389660-77393626,auto=false.bild.html","2021-08-20 00:17:42","bild_rssnews_2021-08-20_00_17_42","Bild_News","2021-08-20",1
"https://www.sueddeutsche.de/politik/umfrage-wahlprognose-bundestagswahl-1.5433017","2021-10-07 18:08:02","sz_rss_2021-10-07_18_08_02","Sueddeutsche_Standard","2021-10-07",1
"https://www.sueddeutsche.de/politik/corona-aktuell-merkel-2g-1.5454006","2021-11-03 18:08:02","sz_rss_2021-11-03_18_08_02","Sueddeutsche_Standard","2021-11-03",1
"https://www.zeit.de/politik/ausland/2021-10/joe-biden-donald-trump-hetze-virginia","2021-10-27 09:19:02","zeit_rss_2021-10-27_09_19_02","ZEIT_Politik","2021-10-27",1
"https://www.zeit.de/politik/ausland/2021-10/handelskonflikt-usa-eu-stahl-aluminium-strafzoelle","2021-10-30 22:22:02","zeit_rss_2021-10-30_22_22_02","ZEIT_Politik","2021-10-30",1
"https://www.sueddeutsche.de/politik/katholische-kirche-sie-kommen-aus-der-hoelle-1.5430920","2021-10-05 16:08:02","sz_rss_2021-10-05_16_08_02","Sueddeutsche_Standard","2021-10-05",1
"https://www.zeit.de/thema/janine-wissler","2021-09-20 15:52:02","zeit_rss_2021-09-20_15_52_02","ZEIT_Politik","2021-09-20",1
"https://www.zeit.de/politik/2021-10/belarus-michael-kretschmer-eu-aussengrenze-migration-gefluechtete","2021-10-27 15:52:02","zeit_rss_2021-10-27_15_52_02","ZEIT_Politik","2021-10-27",1
"https://www.sueddeutsche.de/politik/gil-ofarim-leipzig-antisemitismus-1.5431578","2021-10-06 10:08:02","sz_rss_2021-10-06_10_08_02","Sueddeutsche_Standard","2021-10-06",1
"https://www.sueddeutsche.de/politik/cop26-brasilien-amazonasgebiet-regenwald-rinderzucht-rinderfarm-brandrodung-1.5455817","2021-11-03 20:08:02","sz_rss_2021-11-03_20_08_02","Sueddeutsche_Standard","2021-11-03",1
"https://www.sueddeutsche.de/politik/stutthof-angeklagte-aus-der-u-haft-entlassen-1.5430628","2021-10-05 20:08:02","sz_rss_2021-10-05_20_08_02","Sueddeutsche_Standard","2021-10-05",1
"https://www.zeit.de/2021/39/henry-kamm-bundestagswahl-ausland-holocaust-2-weltkrieg-journalismus","2021-09-26 15:52:02","zeit_rss_2021-09-26_15_52_02","ZEIT_Politik","2021-09-26",1
"https://www.sueddeutsche.de/politik/oesterreich-lockdown-ungeimpfte-1.5464795","2021-11-15 18:08:15","sz_rss_2021-11-15_18_08_15","Sueddeutsche_Standard","2021-11-15",1
"https://www.zeit.de/newsletter/was-jetzt/2021-11/neuinfektionen-volkswagen-nsu-2021-11-04","2021-11-04 09:19:02","zeit_rss_2021-11-04_09_19_02","ZEIT_Politik","2021-11-04",1
"https://www.sueddeutsche.de/politik/mittelmeer-hunderte-migranten-gerettet-1.5454947","2021-11-03 05:10:02","sz_rss_2021-11-03_05_10_02","Sueddeutsche_Standard","2021-11-03",1
"https://www.sueddeutsche.de/politik/niederlande-kindergeldaffaere-1.5445008","2021-10-20 20:08:02","sz_rss_2021-10-20_20_08_02","Sueddeutsche_Standard","2021-10-20",1
