"links","datetime","rssid","rsstopic","date","downloaded"
"https://www.spiegel.de/ausland/jonathan-und-diana-toebbe-neue-spionage-enthuellungen-ueber-angeklagtes-us-ehepaar-a-b4e5a1bf-902a-4f10-9d0c-6cc1b82622c9#ref=rss",2021-10-24 10:26:02,"spiegel_rssschlagz_2021-10-24_10_26_02","Spiegel_Schlagzeilen","2021-10-24",0
"https://www.welt.de/debatte/kommentare/plus235136010/Historikerstreit-2-0-Der-Holocaust-bleibt-einzigartig-das-ist-keine-Identitaetspolitik.html",2021-11-18 18:51:02,"WELT_Politik_2021-11-18_18_51_02","WELT_Politik","2021-11-18",0
"https://www.spiegel.de/wissenschaft/natur/argentinien-forscher-finden-gigantischen-dinosaurier-friedhof-a-098cae54-e2b9-443d-a4c0-4f64aed7dc49#ref=rss",2021-10-22 16:26:02,"spiegel_rssschlagz_2021-10-22_16_26_02","Spiegel_Schlagzeilen","2021-10-22",0
"https://www.spiegel.de/wirtschaft/unternehmen/stahl-holz-daemmung-baumaterial-weiterhin-knapp-a-686a75d8-c9ad-423a-be2e-a4af3d8a395b#ref=rss",2021-08-30 13:26:02,"spiegel_rssschlagz_2021-08-30_13_26_02","Spiegel_Schlagzeilen","2021-08-30",0
"https://www.welt.de/politik/deutschland/plus235322876/Wahlbeobachter-Die-Legende-von-Merkel-und-dem-Lockdown.html",2021-11-27 16:03:02,"WELT_News_2021-11-27_16_03_02","WELT_News","2021-11-27",0
"https://www.welt.de/politik/deutschland/article235256056/Blumige-Geschenke-So-lief-die-letzte-Kabinettssitzung-von-Kanzlerin-Merkel.html",2021-11-24 16:51:02,"WELT_Politik_2021-11-24_16_51_02","WELT_Politik","2021-11-24",0
"https://www.welt.de/politik/deutschland/article234841008/Saskia-Esken-will-SPD-Vorsitzende-bleiben.html",2021-12-29 05:57:27,"welt_rssnews_2021-11-04_16_03_02","WELT_News","2021-12-29",0
"https://www.welt.de/politik/deutschland/article233291647/Gruene-wollen-Lastenrad-Subvention-Union-und-FDP-sehen-teure-Klientelpolitik.html",2021-08-23 10:51:02,"WELT_Politik_2021-08-23_10_51_02","WELT_Politik","2021-08-23",0
"https://www.spiegel.de/wirtschaft/unternehmen/bundesbank-praesident-weidmann-tritt-zum-jahresende-zurueck-a-1f0f41a7-d38c-4719-874a-4aa997a16cf0#ref=rss",2021-10-20 11:26:02,"spiegel_rssschlagz_2021-10-20_11_26_02","Spiegel_Schlagzeilen","2021-10-20",0
"https://www.welt.de/politik/deutschland/plus235180592/Neue-Koalition-Dass-in-der-Ampel-menschlich-alles-stimmt-ist-eine-kuehne-Behauptung.html",2021-11-21 21:03:02,"WELT_News_2021-11-21_21_03_02","WELT_News","2021-11-21",0
